Date,qobs,qmod
1987-12-04,0,0.049515128
1987-12-05,0,0.033157893
1987-12-06,0,0.030528056
1987-12-07,0,0.032562796
1987-12-08,0,0.034485336
1987-12-09,0,0.03628173
1987-12-10,0,0.037958603
1987-12-11,0,0.039522227
1987-12-26,0,0.40094453
1987-12-27,0,0.055520117
1987-12-28,0,5.430717
1989-11-09,0,0.4194923
1989-11-10,0,0.22081317
1990-01-22,0,0.7593509
1990-01-23,0,0.54162365
1990-01-24,0,0.50955784
1990-01-25,0,0.49527037
1990-01-26,0,0.481395
1990-01-27,0,0.4679231
1990-01-28,0,0.45484608
1990-01-29,0,0.44215497
1990-01-30,0,0.44319665
1990-01-31,0,0.5739422
1990-02-01,0,0.8480974
1990-02-02,0,0.47786787
1990-02-03,0,0.38417467
1990-02-04,0,0.373608
1990-02-05,0,0.36336547
1990-02-06,0,0.35343677
1990-02-07,0,0.34381318
1990-02-08,0,0.34371826
1990-02-09,0,0.3273073
1990-02-10,0,0.31668746
1990-02-11,0,0.30819947
1990-02-12,0,0.299975
1990-02-13,0,0.29200616
1990-02-14,0,0.2842853
1990-02-15,0,0.27680495
1990-02-16,0,0.26955777
1990-02-17,0,0.26253662
1990-02-18,0,0.2575948
1990-02-19,0,0.30253768
1990-02-20,0,0.6555029
1990-02-21,0,0.7526694
1990-02-22,0,0.32655904
1990-02-23,0,0.22645365
1990-02-24,0,0.23965505
1990-02-25,0,0.27545118
1990-02-26,0,0.41840547
1990-02-27,0,0.24328606
1990-02-28,0,0.20640449
1990-03-01,0,2.811265
1990-12-01,0,0.040041596
1990-12-02,0,0.039693054
1990-12-03,0,0.039351225
1990-12-04,0,0.040617824
1990-12-05,0,0.064375624
1990-12-06,0,0.08632614
1990-12-07,0,0.08818274
1990-12-08,0,0.046448614
1990-12-09,0,0.037501767
1990-12-10,0,0.048304446
1990-12-11,0,0.10814251
1990-12-12,0,0.050463017
1990-12-13,0,0.045626678
1991-09-27,0,0.030991836
1991-09-28,0,0.030761927
1991-09-29,0,0.030536486
1991-09-30,0,0.03031537
1991-10-01,0,0.030098451
1991-10-02,0,0.029885605
1991-10-03,0,0.029676704
1991-10-04,0,0.029471636
1991-10-05,0,0.029270284
1991-10-06,0,0.029072542
1991-10-07,0,0.028878305
1991-10-08,0,0.028687466
1991-10-09,0,0.028499935
1991-10-10,0,0.028315613
1991-10-11,0,0.028134407
1991-10-12,0,0.027956234
1991-10-13,0,0.027781006
1991-10-14,0,0.027608639
1991-10-15,0,0.027439056
1991-10-16,0,0.027272183
1991-10-17,0,0.027107941
1991-10-18,0,0.026946262
1991-10-19,0,0.026787078
1991-10-20,0,0.026630316
1991-10-21,0,0.02647592
1992-09-03,0,0.3617065
1992-09-04,0,0.11303233
1992-09-05,0,0.042855352
1992-09-06,0,0.043835226
1992-09-07,0,0.068612315
1992-09-08,0,0.052208547
1992-09-09,0,0.09352352
1992-09-10,0,0.053666264
1992-09-11,0,0.038050108
1992-09-14,0,0.22355755
1992-09-15,0,0.042077933
1992-09-16,0,0.03548905
1992-09-17,0,0.035238303
1992-09-18,0,0.034991372
1992-09-19,0,0.034748062
1992-09-20,0,0.03450829
1992-09-21,0,0.034271993
1992-09-22,0,0.03403908
1992-09-23,0,0.033809483
1992-09-24,0,0.033583134
1992-09-25,0,0.033359963
1992-09-26,0,0.033139896
1992-09-27,0,0.03292288
1992-09-28,0,0.03270884
1992-09-29,0,0.032497715
1992-09-30,0,0.032289453
1992-10-01,0,0.032083984
1992-10-02,0,0.03188126
1992-10-03,0,0.031681225
1992-10-04,0,0.031483814
1992-10-05,0,0.031288985
1992-10-06,0,0.03109668
1992-10-07,0,0.030906856
1992-10-08,0,0.030719455
1992-10-09,0,0.030534437
1992-10-10,0,0.030351749
1992-10-11,0,0.030171348
1992-10-12,0,0.044252913
1992-10-13,0,0.035490863
1992-10-14,0,0.038024813
1992-10-15,0,0.031046975
1992-10-16,0,0.029302182
1992-10-17,0,0.02913459
1992-10-18,0,0.038450025
1992-10-19,0,0.030715926
1992-10-20,0,0.028643781
1992-10-21,0,0.028483966
1992-10-22,0,0.02832604
1992-10-23,0,0.028169937
1992-10-24,0,0.028015627
1992-10-25,0,0.027863072
1992-10-26,0,0.027712246
1992-10-27,0,0.02756312
1992-10-28,0,0.027415656
1992-10-29,0,0.027269833
1992-10-30,0,0.056859624
1992-10-31,0,0.091739856
1992-11-01,0,0.13530639
1992-11-02,0,0.046172854
1992-11-03,0,0.026564654
1992-11-04,0,0.026427735
1992-11-05,0,0.026292617
1992-11-06,0,0.026158925
1992-11-07,0,0.026026636
1992-11-08,0,0.025895728
1992-11-09,0,0.02576618
1992-11-10,0,0.02563797
1992-11-11,0,0.025511071
1992-11-12,0,0.025385464
1992-11-13,0,0.69739324
1993-03-16,0,0.5302267
1993-03-17,0,0.5176456
1993-03-18,0,0.50525486
1993-03-19,0,0.4930684
1993-03-20,0,0.4810975
1993-03-21,0,0.46935102
1993-03-22,0,0.47844148
1993-03-23,0,0.5481698
1993-03-24,0,1.2113906
1993-03-25,0,0.5771124
1993-03-26,0,0.414177
1993-03-27,0,0.40386844
1993-03-28,0,0.39380687
1993-03-29,0,0.38398856
1993-03-30,0,0.37441173
1993-03-31,0,0.36507422
1993-04-01,0,0.35597336
1993-04-02,0,0.34710607
1993-04-03,0,0.33846897
1993-04-04,0,0.33005852
1993-04-05,0,0.3218708
1993-04-07,0,0.30614737
1993-04-08,0,0.2986032
1993-04-29,0,0.18093753
1993-04-30,0,0.17692116
1993-09-05,0,0.033305354
1993-09-07,0,0.03286756
1993-09-08,0,0.03265323
1993-09-09,0,0.032441866
1993-09-10,0,0.03252284
1993-09-11,0,0.032086086
1996-04-11,0,0.21049066
1996-04-12,0,1.832201
1996-04-13,0,0.6262787
1996-04-14,0,0.2990058
1996-04-15,0,0.3018641
1997-01-12,0,0.17797327
1997-01-14,0,0.14890504
1997-01-15,0,0.064687505
1997-01-16,0,0.04722643
1997-01-17,0,0.274635
1997-01-18,0,0.5627522
1997-01-19,0,0.20543417
