Date,qobs,qmod
1979-12-27,0,2.9146774
1979-12-28,0,2.1231518
1979-12-29,0,2.6736584
1979-12-30,0,4.2878594
1979-12-31,0,3.4897695
1980-01-01,0,1.7835354
1980-01-02,0,1.0364493
1980-01-03,0,1.0185293
1980-01-04,0,2.5730214
1980-10-27,0,2.077067
1980-10-28,0,1.3214699
1980-10-29,0,1.040252
1980-10-30,0,0.9833881
1980-10-31,0,0.97019273
1980-11-01,0,0.9630148
1980-11-02,0,0.9567197
1980-11-03,0,0.94990236
1980-11-04,0,0.94264805
1980-11-05,0,0.9345143
1980-11-06,0,0.92700016
1980-11-07,0,1.0208294
1980-11-08,0,1.7865144
1980-11-09,0,1.888612
1980-11-10,0,2.339697
1980-11-11,0,2.9722142
1980-11-12,0,2.9270856
1980-11-13,0,1.9320201
1980-11-14,0,1.193605
1980-11-15,0,1.6442119
1980-11-16,0,1.4076144
1980-11-17,0,0.96488446
1980-11-18,0,0.8610092
1980-11-19,0,0.8419959
1980-11-20,0,0.8340843
1980-11-21,0,0.8263579
1980-11-22,0,0.81907403
1980-11-23,0,0.8116237
1980-11-24,0,0.80345684
1980-11-25,0,0.79532737
1980-11-26,0,0.8092748
1980-11-27,0,0.97534764
1980-11-28,0,0.8980204
1980-11-29,0,0.7872175
1980-11-30,0,0.75922453
1980-12-01,0,0.7494238
1980-12-02,0,0.74367857
1980-12-03,0,0.7391862
1980-12-04,0,0.7354185
1980-12-05,0,0.731746
1980-12-06,0,0.7275354
1980-12-07,0,0.72320867
1980-12-08,0,0.8801504
1980-12-09,0,1.9944459
1980-12-10,0,1.9172393
1980-12-11,0,2.3080184
1980-12-12,0,1.807438
1980-12-13,0,0.9663472
1980-12-14,0,0.86719555
1980-12-15,0,1.4572859
1980-12-16,0,1.6464579
1980-12-17,0,2.8862803
1982-11-19,0,1.3351418
1982-11-20,0,1.6622434
1982-11-21,0,2.6729112
1982-11-22,0,2.509146
1982-11-23,0,1.5522305
1982-11-24,0,1.1878678
1982-11-25,0,1.1965168
1982-11-26,0,1.0448765
1982-11-27,0,0.9148795
1982-11-28,0,0.8837315
1982-11-29,0,0.8733981
1982-11-30,0,0.8661445
1982-12-01,0,0.8597433
1982-12-02,0,0.8542493
1982-12-03,0,0.84857285
1982-12-04,0,1.3163857
1982-12-05,0,4.4424534
1982-12-06,0,4.285698
1982-12-07,0,3.5110123
1982-12-08,0,4.5746922
1982-12-09,0,3.5929973
1982-12-10,0,1.8436321
1982-12-11,0,1.0056791
1982-12-12,0,0.821103
1982-12-13,0,0.8633549
1982-12-14,0,1.6894233
1983-02-23,0,4.758383
1983-02-25,0,3.4715996
1983-02-26,0,1.3449546
1983-02-27,0,1.1163704
1983-02-28,0,1.8159302
1983-03-01,0,2.600305
1983-03-02,0,4.392537
1983-03-03,0,6.860127
1983-04-11,0,0.90616935
1983-04-12,0,0.8973738
1983-04-13,0,0.8916092
1983-04-14,0,0.8861341
1983-04-15,0,0.97447693
1983-04-16,0,1.7116927
1983-04-17,0,1.4275061
1983-04-18,0,0.97214115
1983-04-19,0,0.8921069
1983-04-20,0,0.97183305
1983-04-21,0,1.4516637
1983-04-22,0,2.3978
1983-04-23,0,3.0841374
1983-04-24,0,3.4052484
1983-04-25,0,3.2508833
1983-04-26,0,3.8586297
1983-10-03,0,1.1744826
1983-10-04,0,1.1612666
1983-10-05,0,1.151977
1983-10-06,0,1.1431943
1983-10-07,0,1.1336273
