Date,qobs,qmod
1990-08-01,0,0.07438113
1990-08-02,0,0.073790185
1990-08-03,0,0.07322389
1990-08-04,0,0.0726491
1990-08-05,0,0.072086155
1990-08-06,0,0.07154384
1990-08-07,0,0.07099737
1990-08-08,0,0.0704588
1990-08-09,0,0.069913104
1990-08-10,0,0.06936401
1990-08-11,0,0.068819836
1990-08-12,0,0.068272494
1990-08-13,0,0.067741014
1990-08-14,0,0.06723324
1990-08-15,0,0.06673881
1990-08-16,0,0.066207804
1990-08-17,0,0.06564597
1990-08-18,0,0.06511501
1990-08-19,0,0.06459257
1990-08-20,0,0.064065956
1990-08-21,0,0.0635622
1990-08-22,0,0.06306664
1990-08-23,0,0.06256697
1990-08-24,0,0.06207302
1990-08-25,0,0.06159028
1990-08-26,0,0.061091132
1990-08-27,0,0.060582332
1990-08-28,0,0.060090207
1990-08-29,0,0.059608817
1990-08-30,0,0.059138037
1990-08-31,0,0.05870254
1990-09-01,0,0.058288764
1990-09-02,0,0.057850406
1990-09-03,0,0.057405666
1990-09-04,0,0.056960907
1990-09-05,0,0.056508288
1990-09-06,0,0.05604262
1990-09-07,0,0.055589244
1990-09-08,0,0.055143688
1990-09-09,0,0.054698642
1990-09-10,0,0.05423868
1990-09-11,0,0.053769868
1990-09-12,0,0.053278472
1990-09-13,0,0.052695602
1990-09-14,0,0.05201564
1990-09-15,0,0.051321063
1990-09-16,0,0.050646283
1990-09-17,0,0.04999
1990-09-18,0,0.04934604
1990-09-19,0,0.048726123
1990-09-20,0,0.0481165
1990-09-21,0,0.047500305
1990-09-22,0,0.046893246
1990-09-23,0,0.0462878
1990-09-24,0,0.045679677
1990-09-25,0,0.045075025
1990-09-26,0,0.044476815
1990-09-27,0,0.043875176
1990-09-28,0,0.04326958
1990-09-29,0,0.042669456
1990-09-30,0,0.042083666
1990-10-01,0,0.041513804
1990-10-02,0,0.04096188
1990-10-03,0,0.040425543
1990-10-04,0,0.039900016
1990-10-05,0,0.039380934
1990-10-06,0,0.038871717
1990-10-07,0,0.03836848
1990-10-08,0,0.037855204
1990-10-09,0,0.03733767
1990-10-10,0,0.036824863
1990-10-11,0,0.036327634
1990-10-12,0,0.03583535
1990-10-13,0,0.035336293
1990-10-14,0,0.034838226
1990-10-15,0,0.034360208
1990-10-16,0,0.033888742
1990-10-17,0,0.033424716
1990-10-18,0,0.032974154
1990-10-19,0,0.032534502
1990-10-20,0,0.03211395
1990-10-21,0,0.03174242
1990-10-22,0,0.031443536
1990-10-23,0,0.031184556
1990-10-24,0,0.030864064
1990-10-25,0,0.030537892
1990-10-26,0,0.030234555
1990-10-27,0,0.029940741
1990-10-28,0,0.029628094
1990-10-29,0,0.029311907
1990-10-30,0,0.029003153
1990-10-31,0,0.028696924
1990-11-01,0,0.028397668
1990-11-02,0,0.02813154
1990-11-03,0,0.02788147
1990-11-04,0,0.02762564
1990-11-05,0,0.02736559
1990-11-06,0,0.027096203
1990-11-07,0,0.02683026
1990-11-08,0,0.026566489
1990-11-09,0,0.026265958
1990-11-10,0,0.025945518
1990-11-11,0,0.025637569
1990-11-12,0,0.025342979
1990-11-13,0,0.025070067
1990-11-14,0,0.024822453
1990-11-15,0,0.02456543
1990-11-16,0,0.024294557
1990-11-17,0,0.024031093
1990-11-18,0,0.023775572
1990-11-19,0,0.02353048
1990-11-20,0,0.02288043
1990-11-21,0,0.030096581
1990-11-22,0,0.039734036
1990-11-23,0,0.03688575
1990-11-24,0,0.027314773
1990-11-25,0,0.02308327
1990-11-26,0,0.021492789
1990-11-27,0,0.020497702
1990-11-28,0,0.019507503
1990-11-29,0,0.01845498
1990-11-30,0,0.017426234
1990-12-01,0,0.01646826
