Date,qobs,qmod
1992-08-12,0,0.639839
1992-08-13,0,0.63956565
1992-08-14,0,0.6383555
1992-08-15,0,0.6365986
1992-08-16,0,0.6344721
1992-08-17,0,0.63245547
1992-08-18,0,0.63199306
1992-08-19,0,0.6340069
1992-08-20,0,0.637077
1992-08-21,0,0.63860726
1992-08-22,0,0.6374082
1992-08-23,0,0.64012164
1992-08-24,0,0.651334
1992-08-25,0,0.66104114
1992-08-26,0,0.6676851
1992-08-27,0,0.678902
1992-08-28,0,0.70044476
1992-08-29,0,0.7203916
1992-08-30,0,0.73616517
1992-08-31,0,0.7516741
1992-09-01,0,0.7692251
1992-09-02,0,0.7859993
1992-09-03,0,0.7930972
1992-09-04,0,0.79406905
1992-09-05,0,0.79431653
1992-09-06,0,0.7917181
1992-09-07,0,0.78628886
1992-09-08,0,0.7805312
1992-09-09,0,0.7721321
1992-09-10,0,0.76618314
1992-09-11,0,0.77556664
1992-09-12,0,0.81180495
1992-09-13,0,0.8714863
1992-09-14,0,0.9550389
1992-09-15,0,1.0530069
1992-09-16,0,1.1390562
1992-09-17,0,1.1920557
1992-09-18,0,1.2047098
1992-09-19,0,1.178309
1992-09-20,0,1.1220406
1992-09-21,0,1.0552796
1992-09-22,0,1.0044198
1992-09-23,0,0.992975
1992-09-24,0,1.0306889
1992-09-25,0,1.1101346
1992-09-26,0,1.2132322
1992-09-27,0,1.3187579
1992-09-28,0,1.4056467
1992-09-29,0,1.4563174
1992-09-30,0,1.4596797
1992-10-01,0,1.4124124
1992-10-02,0,1.3236101
1992-10-03,0,1.2089565
1992-10-04,0,1.0831081
1992-10-05,0,0.9570519
1992-10-06,0,0.84074956
1992-10-07,0,0.740622
1992-10-08,0,0.658603
1992-10-09,0,0.59369826
1992-10-10,0,0.54372233
1992-10-11,0,0.5061987
1992-10-12,0,0.47869986
1993-03-04,0,0.5909988
1993-03-05,0,0.6971292
1993-03-06,0,0.79813457
1993-03-07,0,0.8666371
1993-03-08,0,0.93108964
1993-03-09,0,1.0209483
1993-03-10,0,1.1404182
1993-03-11,0,1.2752174
1993-04-12,0,0.33998722
1993-04-13,0,0.335746
1993-04-14,0,0.33192953
1993-04-15,0,0.32845905
1993-04-16,0,0.32531658
1993-04-17,0,0.3224811
1993-04-18,0,0.31990832
1993-04-19,0,0.3175334
1993-04-20,0,0.31529298
1993-04-21,0,0.31314406
1993-04-22,0,0.3110575
1993-04-23,0,0.30901378
1993-04-24,0,0.30698755
1993-04-25,0,0.3049553
1993-04-26,0,0.30290538
1993-04-27,0,0.30083865
1993-04-28,0,0.29876724
1993-04-29,0,0.29666772
1993-04-30,0,0.2953665
1993-05-01,0,0.29464704
1993-05-02,0,0.29300812
1993-05-03,0,0.29043618
1993-05-04,0,0.2877611
1993-05-05,0,0.28540662
1993-05-06,0,0.28404945
1993-05-07,0,0.28252047
1993-05-08,0,0.2812593
1993-05-09,0,0.28307855
1993-05-10,0,0.28451213
1993-05-11,0,0.2822831
1993-05-12,0,0.27777284
1993-05-13,0,0.2733848
1993-05-14,0,0.27027765
1993-05-15,0,0.26872984
1993-05-16,0,0.2685414
1993-05-17,0,0.26908335
1993-05-18,0,0.26951382
1993-05-19,0,0.26921475
1993-05-20,0,0.26806074
1993-05-21,0,0.2663269
1993-05-22,0,0.26438323
1993-05-23,0,0.26228264
1993-05-24,0,0.26041573
1993-05-25,0,0.2604185
1993-05-26,0,0.26372525
1993-05-27,0,0.26949742
1993-05-28,0,0.2750341
1993-05-29,0,0.2779328
1993-05-30,0,0.27737626
1993-05-31,0,0.27400675
1993-06-01,0,0.26952082
1993-06-02,0,0.26652628
1993-06-03,0,0.26871762
1993-06-04,0,0.27772117
1994-01-20,0,1.2202944
1994-01-21,0,1.134279
1994-01-22,0,1.0669215
1994-01-23,0,1.0052451
1994-01-24,0,0.937353
1994-01-25,0,0.88575065
1994-01-26,0,0.8634842
1994-01-27,0,0.863716
1994-01-28,0,0.8776673
1994-01-29,0,0.90444
1994-01-30,0,0.9507748
1994-01-31,0,1.0148726
1994-05-13,0,3.2050128
1994-05-14,0,3.114411
1994-05-15,0,3.0283782
1994-05-16,0,2.9469585
1994-05-17,0,2.8702247
1994-05-18,0,2.7967992
1994-05-19,0,2.725946
1994-05-20,0,2.6653125
1994-05-21,0,2.6354566
1994-05-22,0,2.6608605
1994-05-23,0,2.751656
1994-05-24,0,2.8914487
1994-05-25,0,3.0414698
1994-05-26,0,3.1574051
1994-05-27,0,3.2069075
1994-05-28,0,3.1786664
1994-05-29,0,3.0812287
1994-05-30,0,2.9354298
1994-05-31,0,2.7655787
1994-06-01,0,2.5928762
1994-06-02,0,2.4321644
1994-06-03,0,2.2915938
1994-06-04,0,2.1738236
1994-06-05,0,2.0778353
1994-06-06,0,2.0006115
1994-06-07,0,1.9403421
1994-06-08,0,1.8944925
1994-06-09,0,1.8576181
1994-06-10,0,1.8244754
1994-06-11,0,1.7912225
1994-06-12,0,1.7619383
1994-06-13,0,1.7336258
1994-06-14,0,1.7039006
1994-06-15,0,1.6749454
1994-06-16,0,1.6483488
1994-06-17,0,1.6238505
1994-06-18,0,1.6007206
1994-06-19,0,1.5787053
1994-06-20,0,1.5575361
1994-06-21,0,1.5369657
1994-06-22,0,1.5189124
1994-06-23,0,1.5083845
1994-06-24,0,1.5105118
1994-06-25,0,1.5262518
1994-06-26,0,1.5507888
1994-06-27,0,1.5754429
1994-06-28,0,1.5913068
1994-06-29,0,1.5923082
1994-06-30,0,1.576538
1994-07-01,0,1.5459569
1994-07-02,0,1.505011
1994-07-03,0,1.4589405
1994-07-04,0,1.4124337
1994-07-05,0,1.3689175
1994-07-06,0,1.3303543
1994-07-07,0,1.2974532
1994-07-08,0,1.2705344
1994-07-09,0,1.2497541
1994-07-10,0,1.2344049
1994-07-11,0,1.2228752
1994-07-12,0,1.2134188
1994-07-13,0,1.2045388
1994-07-14,0,1.1953361
1994-07-15,0,1.1857297
1994-07-16,0,1.1760875
1994-07-17,0,1.1667207
1994-07-18,0,1.1577326
1994-07-19,0,1.1491421
1994-07-20,0,1.1409993
1994-07-21,0,1.1333711
1994-07-22,0,1.1262525
1994-07-23,0,1.1195128
1994-07-24,0,1.112955
1994-07-25,0,1.1064751
1994-07-26,0,1.100082
1994-07-27,0,1.093824
1994-07-28,0,1.0877619
1994-07-29,0,1.081972
1994-07-30,0,1.0765507
1994-07-31,0,1.0715965
1994-08-01,0,1.0671155
1994-08-02,0,1.0629662
1994-08-03,0,1.058862
1994-08-04,0,1.0544947
1994-08-05,0,1.0496831
1994-08-06,0,1.0444088
1994-08-07,0,1.0387595
1994-08-08,0,1.0328937
1994-08-09,0,1.0269649
1994-08-10,0,1.0211
1994-08-11,0,1.0154071
1994-08-12,0,1.0099622
1994-08-13,0,1.0047748
1994-08-14,0,0.9997489
1994-08-15,0,0.9947653
1994-08-16,0,0.989763
1994-08-17,0,0.9847349
1994-11-10,0,1.7610431
1994-11-11,0,1.7912953
1994-11-12,0,1.7940507
1994-11-13,0,1.7851459
1994-11-14,0,1.7742981
1994-11-15,0,1.7587702
1994-11-16,0,1.7269454
1994-11-17,0,1.6689622
1994-11-18,0,1.5849763
1994-11-19,0,1.4847417
1994-11-20,0,1.3807645
1994-11-21,0,1.2874788
1994-11-22,0,1.2110269
1994-11-23,0,1.1339349
1994-11-24,0,1.0528573
1994-11-25,0,0.9797699
1994-11-26,0,0.91897655
1994-11-27,0,0.86059177
1994-11-28,0,0.80048126
1994-11-29,0,0.74566877
1994-11-30,0,0.701758
1994-12-01,0,0.6668403
1994-12-02,0,0.6402078
1994-12-03,0,0.62561136
1994-12-04,0,0.6242516
1994-12-05,0,0.63387215
1994-12-06,0,0.654388
1994-12-07,0,0.6835391
1994-12-08,0,0.7153157
1994-12-09,0,0.74660885
1994-12-10,0,0.77534837
1994-12-11,0,0.8063703
1994-12-12,0,0.8468118
1994-12-13,0,0.8989347
1994-12-14,0,0.9560365
1994-12-15,0,1.0068033
1994-12-16,0,1.0422451
1994-12-17,0,1.057791
1994-12-18,0,1.0726309
1994-12-19,0,1.0981089
1994-12-20,0,1.092965
1994-12-21,0,1.0976437
1994-12-22,0,1.1910412
1994-12-23,0,1.3717477
1994-12-24,0,1.5124424
1994-12-25,0,1.560002
1994-12-26,0,1.5377979
1994-12-27,0,1.4781983
1994-12-28,0,1.3892442
1994-12-29,0,1.282379
1994-12-30,0,1.169712
1994-12-31,0,1.0624304
1995-01-01,0,0.96676034
1995-01-02,0,0.8870758
1995-01-03,0,0.81339663
1995-01-04,0,0.7545991
1995-01-05,0,0.7255387
1995-01-06,0,0.72718376
1995-01-07,0,0.7517773
1995-01-08,0,0.79444546
1995-01-09,0,0.85345614
1995-01-10,0,0.9166551
1995-01-11,0,0.96538204
1995-01-12,0,0.99238217
1995-04-27,0,3.068782
1995-04-28,0,3.109052
1995-04-29,0,3.0740173
1995-04-30,0,2.9672356
1995-05-01,0,2.7984126
1995-05-02,0,2.5943217
1995-05-03,0,2.388548
1995-05-04,0,2.210923
1995-05-05,0,2.0844102
1995-05-06,0,2.0176342
1995-05-07,0,2.0016873
1995-05-08,0,2.0134308
1995-05-09,0,2.023789
1995-05-10,0,2.0128572
1995-05-11,0,1.9715428
1995-05-12,0,1.9015305
1995-05-13,0,1.8109268
1995-05-14,0,1.7107061
1995-05-15,0,1.6111846
1995-05-16,0,1.5198634
1995-05-17,0,1.440831
1995-05-18,0,1.375514
1995-05-19,0,1.3277272
1995-05-20,0,1.332323
1995-05-21,0,1.394536
1995-05-22,0,1.4243964
1995-05-23,0,1.4439647
1995-05-24,0,1.5561441
1995-05-25,0,1.7437947
1995-05-26,0,1.8378838
1995-05-27,0,1.8206552
1995-06-17,0,2.0298345
1995-06-18,0,1.832518
1995-06-19,0,1.638856
1995-06-20,0,1.4661303
1995-06-21,0,1.3226675
1995-06-22,0,1.2098664
1995-06-23,0,1.1248459
1995-06-24,0,1.0627513
1995-06-25,0,1.0183256
1995-06-26,0,0.9867961
1995-06-27,0,0.96429133
1995-06-28,0,0.9478875
1995-06-29,0,0.93548876
1995-06-30,0,0.9256609
1995-07-01,0,0.91748875
1995-07-02,0,0.91041046
1995-07-03,0,0.90591383
1995-07-04,0,0.90421534
1995-07-05,0,0.9008423
1995-07-06,0,0.8988608
1995-07-07,0,0.89587903
1995-07-08,0,0.89283556
1995-07-09,0,0.8886003
1995-07-10,0,0.88435394
1995-07-11,0,0.87917155
1995-07-12,0,0.87346494
1995-07-13,0,0.8677812
1995-07-14,0,0.86211014
1995-07-15,0,0.856301
1995-07-16,0,0.85032886
1995-07-17,0,0.8443186
1995-07-18,0,0.8384417
1995-07-19,0,0.8328181
1995-07-20,0,0.8274631
1995-07-21,0,0.8222831
1995-07-22,0,0.81714886
1995-07-23,0,0.812026
1995-07-24,0,0.8070579
1995-07-25,0,0.8024629
1995-07-26,0,0.7983114
1995-07-27,0,0.7944214
1995-07-28,0,0.79043484
1995-07-29,0,0.7860006
1995-07-30,0,0.78093827
1995-07-31,0,0.77529216
1995-08-01,0,0.7692201
1995-08-02,0,0.7628946
1995-08-03,0,0.7564678
1995-08-04,0,0.75005937
1995-08-05,0,0.8834888
1995-08-06,0,1.3297762
1995-08-07,0,1.8018486
1995-08-08,0,1.9670159
1995-08-09,0,2.3577
1995-08-10,0,3.341045
1995-08-11,0,4.2399764
1995-08-12,0,4.3382635
1995-08-13,0,3.9094765
1995-08-14,0,3.4338708
1995-08-15,0,3.1247005
1995-08-16,0,2.9792345
1995-08-17,0,2.8936949
1995-08-18,0,2.857712
1995-08-19,0,2.918597
1995-08-20,0,3.0289319
1995-08-21,0,2.9783244
1995-08-22,0,2.7386985
1995-08-23,0,2.4348063
1995-08-24,0,2.1703725
1995-08-25,0,1.9834514
1995-08-26,0,1.8795252
1995-08-27,0,1.8509796
1995-08-28,0,1.8709085
1995-08-29,0,1.8962502
1995-08-30,0,1.8888111
1995-08-31,0,1.8324419
1995-09-01,0,1.733084
1995-09-02,0,1.6083344
1995-09-03,0,1.4774632
1995-09-04,0,1.3561438
1995-09-05,0,1.2529827
1995-09-06,0,1.1677294
1995-09-07,0,1.0973264
1995-09-08,0,1.0361903
1995-09-09,0,0.97677237
1995-09-10,0,0.915933
1995-09-11,0,0.85506076
1995-09-12,0,0.7971168
1995-09-13,0,0.74484307
1995-09-14,0,0.699927
1995-09-15,0,0.66318434
1995-09-16,0,0.63549525
1995-09-17,0,0.6170832
1995-09-18,0,0.605923
1995-09-19,0,0.598325
1995-09-20,0,0.5911171
1995-09-21,0,0.5829768
1995-09-22,0,0.57486373
1995-09-23,0,0.5682121
1995-09-24,0,0.5654
1995-09-25,0,0.5704467
1995-09-26,0,0.57879424
1995-09-27,0,0.5892979
1995-11-06,0,2.3744035
1995-11-16,0,1.3223008
1995-11-17,0,1.3365508
1995-11-18,0,1.3481127
1995-11-19,0,1.3443172
1995-11-20,0,1.3203552
1995-11-21,0,1.2666303
1996-01-01,0,1.559479
1996-03-17,0,1.552609
1996-03-18,0,1.590305
1996-03-19,0,1.6486921
1996-03-20,0,1.7372111
1996-03-21,0,1.8649337
1996-03-22,0,2.0268793
1996-03-23,0,2.197849
1996-03-24,0,2.3407946
1996-03-25,0,2.4228976
1996-03-26,0,2.4280856
1996-03-27,0,2.3600855
1996-03-28,0,2.2371223
1996-03-29,0,2.0834582
1996-03-30,0,1.9220835
1996-03-31,0,1.7701331
1996-04-01,0,1.6374899
1996-04-02,0,1.5283744
1996-04-03,0,1.4443909
1996-04-04,0,1.3867956
1996-04-05,0,1.3559698
1996-04-06,0,1.3492013
1996-04-07,0,1.360624
1996-04-08,0,1.3841714
1996-04-09,0,1.4157189
1996-04-10,0,1.4521003
1996-04-11,0,1.4880995
1996-04-12,0,1.5152057
1996-04-13,0,1.5267359
1996-07-08,0,1.1849225
1996-07-09,0,1.1512258
1996-07-10,0,1.1007072
1996-07-11,0,1.0758451
1996-07-12,0,1.0720756
1996-07-13,0,1.037846
1996-07-14,0,0.9776908
1996-07-15,0,0.9184426
1996-07-16,0,0.8706024
1996-07-17,0,0.83225226
1996-07-18,0,0.8008101
1996-07-19,0,0.7757187
1996-07-20,0,0.7561776
1996-07-21,0,0.740436
1996-07-22,0,0.7270754
1996-07-23,0,0.71566194
1996-07-24,0,0.70625925
1996-07-25,0,0.699316
1996-07-26,0,0.6966116
1996-07-27,0,0.70056075
1996-07-28,0,0.71157
1996-07-29,0,0.72832626
1996-07-30,0,0.74928385
1996-07-31,0,0.76863426
1996-08-01,0,0.7782371
1996-08-02,0,0.77497
1996-08-03,0,0.7618189
1996-08-04,0,0.74371064
1996-08-05,0,0.72463536
1996-08-06,0,0.7078959
1996-08-07,0,0.69666654
1996-08-08,0,0.69267815
1996-08-09,0,0.6941687
1996-08-10,0,0.6970798
1996-08-11,0,0.69930506
1996-08-12,0,0.7108814
1996-08-13,0,0.7361284
1996-08-14,0,0.77588457
1996-08-15,0,0.84148526
1996-08-16,0,0.95452636
1996-08-17,0,1.1233392
1996-08-18,0,1.3292892
1996-08-19,0,1.5356765
1996-08-20,0,1.7057201
1996-08-21,0,1.8149768
1996-08-22,0,1.8560705
1996-08-23,0,1.8360479
1996-08-24,0,1.7696556
1996-08-25,0,1.6734433
1996-08-26,0,1.563475
1996-08-27,0,1.4559928
1996-08-28,0,1.3669333
1996-08-29,0,1.3096405
1996-08-30,0,1.2855934
1996-08-31,0,1.277197
1996-09-01,0,1.2700499
1996-09-02,0,1.2532494
1996-09-03,0,1.2163013
1996-09-04,0,1.1527518
1996-09-05,0,1.0676007
1996-09-06,0,0.972328
1996-09-07,0,0.87739074
1996-09-08,0,0.78998536
1996-09-09,0,0.7153005
1996-09-10,0,0.6561606
1996-09-11,0,0.6114882
1996-09-12,0,0.57734513
1996-09-13,0,0.55002576
1996-09-14,0,0.5276321
1996-09-15,0,0.50920594
1996-09-16,0,0.49459952
1996-09-17,0,0.48676196
1996-09-18,0,0.49282902
1997-01-27,0,1.6395918
1997-01-28,0,1.601656
1997-01-29,0,1.5735427
1997-06-20,0,3.3828704
1997-06-21,0,3.2083182
1997-07-06,0,2.276132
1997-07-07,0,2.1554413
1997-07-08,0,2.043196
1997-07-09,0,1.948543
1997-07-10,0,1.872646
1997-07-11,0,1.8122123
1997-07-12,0,1.7628392
1997-07-13,0,1.7208766
1997-07-14,0,1.68401
