Date,qobs,qmod
1979-05-24,0,0.0005695807
1979-05-25,0,0.0005639967
1979-05-26,0,0.00055957003
1979-05-27,0,0.0005546777
1979-05-28,0,0.00054975314
1979-05-29,0,0.00054453785
1979-05-30,0,0.0005412518
1979-05-31,0,0.0005382301
1979-06-01,0,0.00053507165
1979-06-02,0,0.0005306218
1979-06-03,0,0.00052512996
1979-06-04,0,0.00051981764
1979-06-05,0,0.0005160417
1979-06-06,0,0.0005114026
1979-06-07,0,0.00050752686
1979-06-08,0,0.0005047708
1979-06-09,0,0.0005021161
1979-06-10,0,0.00050010637
1979-06-11,0,0.00049752725
1979-06-12,0,0.0004939614
1979-06-13,0,0.0004901131
1979-06-14,0,0.00048615978
1979-06-15,0,0.0004819223
1979-06-16,0,0.00047723518
1979-06-17,0,0.0004734427
1979-06-18,0,0.00046737777
1979-06-19,0,0.0032404456
1979-06-20,0,0.0014991876
1979-06-21,0,0.0005515354
1979-06-22,0,0.0004520736
1979-06-23,0,0.00044890188
1979-06-24,0,0.00044524833
1979-06-25,0,0.00044197578
1979-06-26,0,0.0004385719
1979-06-27,0,0.00043451015
1979-06-28,0,0.0004315207
1979-06-29,0,0.00042815626
1979-06-30,0,0.0004250426
1979-07-01,0,0.0004199158
1979-07-02,0,0.00041605663
1979-07-03,0,0.00041303108
1979-07-04,0,0.00041086157
1979-07-05,0,0.00040866362
1979-07-06,0,0.0004057341
1980-05-06,0,0.0009222571
1980-05-07,0,0.0009153785
1980-05-08,0,0.0009088691
1980-05-09,0,0.0009025988
1980-05-10,0,0.00089589454
1980-05-11,0,0.0008897128
1980-05-12,0,0.00088707946
1980-05-13,0,0.00088310876
1980-05-14,0,0.0008778585
1980-05-15,0,0.000870908
1980-05-16,0,0.0008649337
1980-05-17,0,0.00085700356
1980-05-18,0,0.0008447016
1980-05-19,0,0.00083150977
1980-05-20,0,0.0008240806
1980-05-21,0,0.0008177927
1980-05-22,0,0.104600444
1980-05-23,0,0.022900954
1980-05-24,0,0.000830533
1980-05-25,0,0.000796319
1980-05-26,0,0.0007873857
1980-05-27,0,0.00087585766
1980-05-28,0,0.0064281872
1980-05-29,0,0.0019596864
1980-05-30,0,0.0007609434
1980-05-31,0,0.0007580549
1980-06-01,0,0.0007533402
1980-06-02,0,0.00074665603
1980-06-03,0,0.00073773006
1980-06-04,0,0.00073155767
1980-06-05,0,0.0007249806
1980-06-06,0,0.0007181515
1980-06-07,0,0.00071045395
1980-06-08,0,0.00070350425
1980-06-09,0,0.00069742283
1980-07-15,0,0.00056208606
1980-07-16,0,0.00055921613
1980-07-17,0,0.00055608555
1980-07-18,0,0.00055314275
1980-07-19,0,0.00055026414
1980-07-20,0,0.0005470181
1980-07-21,0,0.00054361083
1980-07-22,0,0.00053968414
1980-07-23,0,0.00053676765
1980-07-24,0,0.0033442122
1980-07-25,0,0.001125138
1980-07-26,0,0.0005284424
1980-07-27,0,0.00052677206
1980-07-28,0,0.0005255931
1980-09-15,0,0.000363219
1980-09-16,0,0.000360923
1980-09-17,0,0.0003593093
1980-09-18,0,0.00035668776
1980-09-19,0,0.00035366218
1980-09-20,0,0.0003510478
1980-09-21,0,0.00034834986
1980-09-22,0,0.00034542606
