Date,qobs,qmod
1979-12-18,0,0.35117796
1979-12-19,0,0.3477245
1979-12-20,0,0.36193788
1979-12-21,0,0.742848
1979-12-22,0,1.2089244
1979-12-23,0,0.58636016
1979-12-24,0,1.7697263
1979-12-25,0,4.0867386
1979-12-26,0,3.0480552
1979-12-27,0,1.8812169
1979-12-28,0,1.3059238
1979-12-29,0,1.1816255
1979-12-30,0,1.0928618
1979-12-31,0,0.8961863
1980-01-01,0,0.69663256
1980-01-02,0,0.9227658
1980-01-03,0,3.184929
1980-12-09,0,1.7099087
1980-12-10,0,4.2716165
1980-12-11,0,3.1981516
1980-12-12,0,0.9441234
1980-12-13,0,0.29355803
1980-12-14,0,0.21393637
1980-12-15,0,0.20498534
1980-12-16,0,0.20265423
1980-12-17,0,0.74683833
1980-12-18,0,2.2037132
1980-12-19,0,4.1390014
1980-12-20,0,5.643888
1980-12-21,0,2.1713758
1980-12-22,0,1.466665
1980-12-23,0,1.8816007
1980-12-24,0,0.8833542
1980-12-25,0,0.31365475
1980-12-26,0,0.19824684
1980-12-27,0,0.18362577
1980-12-28,0,0.18080159
1980-12-29,0,0.1791031
1980-12-30,0,0.17823935
1980-12-31,0,0.51028895
1981-01-01,0,1.0346832
1981-01-02,0,1.6593487
1981-01-03,0,7.5864205
1981-01-04,0,21.958338
1981-11-19,0,0.5037153
1981-11-20,0,0.6256427
1981-11-21,0,0.94791377
1981-11-22,0,1.6083059
1981-11-23,0,0.91662925
1981-11-24,0,0.47191498
1981-11-25,0,0.59803927
1981-11-26,0,0.8768625
1981-11-27,0,3.5648544
1981-11-28,0,6.893788
1982-11-03,0,0.7270549
1982-11-04,0,0.8146309
1982-11-05,0,0.61613905
1982-11-06,0,0.54158247
1982-11-07,0,0.52612674
1982-11-08,0,0.51825196
1982-11-09,0,0.51116055
1982-11-10,0,0.5042445
1982-11-11,0,0.4974326
1982-11-12,0,0.4906122
1982-11-13,0,0.48385465
1982-11-14,0,0.4772069
1982-11-15,0,0.470673
1982-11-16,0,0.46423477
1982-11-17,0,0.4639841
1982-11-18,0,0.4672603
1982-11-19,0,0.5733179
1982-11-20,0,1.4123381
1982-11-21,0,2.3237462
1982-11-22,0,1.1873232
1982-11-23,0,0.55899805
1982-11-24,0,2.1010852
1982-11-25,0,4.3815827
1982-11-26,0,1.5895101
1982-11-27,0,0.54130703
1982-11-28,0,0.40756762
1982-11-29,0,0.40210688
1982-11-30,0,0.41163373
1982-12-01,0,0.38742676
1982-12-02,0,0.37538397
1982-12-03,0,0.3696276
1982-12-04,0,0.52106035
1982-12-05,0,2.429975
1982-12-06,0,5.1880593
1982-12-07,0,2.6825736
1982-12-08,0,1.4957983
1983-02-07,0,0.7006675
1983-02-08,0,0.78757244
1983-02-09,0,1.3961948
1983-02-10,0,1.0383574
1983-02-11,0,0.5292248
1983-02-12,0,0.41617343
1983-02-13,0,0.40074784
1983-02-14,0,0.39662826
1983-02-15,0,0.39349085
1983-02-16,0,0.39040697
1983-02-17,0,0.3873092
1983-02-18,0,0.38775605
1983-02-19,0,0.405165
1983-02-20,0,0.40084776
1983-02-21,0,1.1893128
1983-09-30,0,1.4958354
1983-10-01,0,0.8813828
1983-10-02,0,0.77460486
1983-10-03,0,0.7543813
1983-10-04,0,0.7432622
1983-10-05,0,0.7330611
1983-10-06,0,0.7411565
1983-10-07,0,0.7581425
1983-10-08,0,0.7170471
1983-10-09,0,0.69538057
1983-10-10,0,0.68437093
1983-10-11,0,0.67485505
1983-10-12,0,0.6658431
1983-10-13,0,1.2768863
1983-10-14,0,2.2427895
1983-10-15,0,1.3369807
1983-10-16,0,0.75974166
1983-10-17,0,0.6354127
1983-10-18,0,0.61435735
1983-10-19,0,0.60501134
1983-10-20,0,0.59680647
1983-10-21,0,0.5888089
1983-10-22,0,0.5809426
1983-10-23,0,0.57319754
1983-10-24,0,0.5655709
1983-10-25,0,0.5580582
1983-10-26,0,0.55066407
1983-10-27,0,0.5433906
1983-10-28,0,0.5362299
1983-10-29,0,0.5291818
1983-10-30,0,0.52224076
1983-10-31,0,0.5154064
1983-11-01,0,0.5418828
1983-11-02,0,0.5870437
1983-11-03,0,0.5666783
1983-11-04,0,3.5852885
1983-11-05,0,6.950021
1983-11-06,0,2.469613
1983-11-07,0,0.7392773
1983-11-08,0,0.49002996
1983-11-09,0,0.46061838
1983-11-10,0,0.4528379
1983-11-11,0,0.44693494
1983-12-06,0,3.4528377
1984-09-29,0,0.61596775
1984-09-30,0,0.6287184
1984-10-01,0,0.65426695
1984-10-02,0,0.61034054
1984-10-03,0,0.5864133
1984-10-04,0,0.5762623
1984-10-05,0,0.5683961
1984-10-06,0,0.5730463
1984-10-07,0,0.6477632
1984-10-08,0,2.0678778
1984-10-09,0,4.536874
1984-10-10,0,2.9038079
1984-10-11,0,1.0454638
1984-10-12,0,0.57551503
1984-10-13,0,0.5153371
1984-10-14,0,0.50386786
1984-10-15,0,0.49682033
1984-10-16,0,0.49023077
1984-10-17,0,0.48378035
1984-10-18,0,0.4848429
1984-10-19,0,0.5460489
1984-10-20,0,0.61740273
1984-10-21,0,0.5726561
1984-10-22,0,0.560863
1984-10-23,0,0.4758153
1984-10-24,0,0.44473425
1984-10-25,0,0.4359996
1984-10-26,0,0.4301106
1984-10-27,0,0.42456934
1984-10-28,0,0.41914764
1984-10-29,0,0.4312485
1984-10-30,0,0.6115567
1984-10-31,0,0.7940713
1984-11-01,0,0.8633327
1984-11-02,0,0.6405899
1984-11-03,0,0.46778697
1984-11-04,0,0.41801712
1984-11-05,0,0.57566196
1984-11-20,0,2.4483156
1984-11-21,0,0.94681054
1984-11-22,0,0.3840659
1984-11-23,0,1.9694399
1984-11-24,0,5.261699
1984-11-25,0,7.0586486
1984-12-03,0,0.2767807
1984-12-04,0,0.274157
1984-12-05,0,0.290936
1984-12-06,0,0.8881066
1984-12-07,0,1.7322426
1985-12-26,0,1.4767083
1985-12-27,0,0.702684
1985-12-28,0,0.4382667
1985-12-29,0,0.68958336
1985-12-30,0,1.9563159
1985-12-31,0,2.79096
1986-11-23,0,0.4095449
1986-11-24,0,0.4039402
1986-11-25,0,0.3988929
1986-11-26,0,0.39393982
1986-11-27,0,0.38906258
1986-11-28,0,0.38427556
1986-11-29,0,0.3795657
1986-11-30,0,0.3749117
1986-12-01,0,0.3703233
1986-12-02,0,0.3658249
1986-12-03,0,0.3684422
1986-12-04,0,2.2834795
1986-12-05,0,4.5936356
1986-12-06,0,1.6223427
1986-12-07,0,1.1082767
1986-12-08,0,1.8683596
1986-12-09,0,1.2617577
1986-12-10,0,0.5439548
1986-12-11,0,0.35225415
1986-12-12,0,0.339113
1986-12-13,0,0.6137536
1986-12-14,0,0.9155828
1986-12-15,0,0.48612204
1986-12-16,0,0.33124107
1986-12-17,0,0.36877805
1986-12-18,0,0.5272409
1986-12-19,0,1.0063967
1986-12-20,0,1.3826839
1986-12-21,0,1.0411497
1986-12-22,0,2.1137419
1986-12-23,0,3.8185463
1986-12-24,0,3.005676
1986-12-25,0,0.9496992
1986-12-26,0,0.3536661
1986-12-27,0,0.28036577
1986-12-28,0,0.27108288
1986-12-29,0,0.26761383
1986-12-30,0,0.26462442
1986-12-31,0,0.2629367
1987-01-01,0,0.28113836
1987-01-02,0,1.051747
1987-01-03,0,2.8514678
1987-11-05,0,0.5144747
1987-11-06,0,0.5046891
1987-11-07,0,0.4984525
1987-11-08,0,0.49131864
1987-11-09,0,0.48472735
1987-11-10,0,0.7726347
1987-11-11,0,1.1798899
1987-11-12,0,0.8113495
1987-11-13,0,0.8691364
1987-11-14,0,0.870179
1987-11-15,0,0.6480042
1987-11-16,0,0.98664826
1987-11-17,0,1.9211721
1987-11-18,0,1.5129101
1987-11-19,0,0.8337715
1987-11-20,0,0.5088889
1987-11-21,0,0.4275668
1987-11-22,0,0.4119867
1987-11-23,0,0.40579796
1987-11-24,0,0.40087536
1987-11-25,0,0.42730904
1987-11-26,0,0.93616647
1987-11-27,0,2.594405
1987-11-28,0,3.356206
1987-11-29,0,1.2417492
1987-11-30,0,0.48165083
1987-12-01,0,2.1312006
1987-12-02,0,7.227291
1987-12-03,0,7.7918844
1987-12-04,0,3.1527731
1987-12-05,0,2.1787736
1987-12-06,0,0.9249054
1987-12-07,0,0.5810444
1987-12-08,0,0.39977625
1987-12-09,0,0.344437
1987-12-10,0,0.3366205
1987-12-11,0,0.3403941
1987-12-12,0,0.49970856
1987-12-13,0,0.7485415
1987-12-14,0,0.6217836
1987-12-15,0,0.39330858
1987-12-16,0,0.3254919
1987-12-17,0,0.31668097
1987-12-18,0,0.31196782
1987-12-19,0,0.31090552
1987-12-20,0,0.3041167
1987-12-21,0,0.29969957
1987-12-22,0,0.29655248
1987-12-23,0,0.29360512
1987-12-24,0,0.347193
1987-12-25,0,1.8201457
1988-02-06,0,5.885136
1990-02-19,0,0.78095603
1990-02-20,0,1.1480765
1990-02-21,0,1.565486
1990-02-22,0,2.442985
1990-02-23,0,1.2276964
1990-02-24,0,1.2593883
1990-02-25,0,2.2570076
1990-02-26,0,2.5536149
1990-02-27,0,1.0096978
1990-02-28,0,0.57488763
1990-03-01,0,2.7232473
1990-12-05,0,4.2115374
1990-12-06,0,1.8988545
1990-12-07,0,0.777955
1990-12-08,0,0.6001754
1990-12-09,0,0.5554437
1990-12-10,0,0.5396626
1990-12-11,0,0.5313025
1990-12-12,0,0.52391887
1990-12-13,0,0.518377
1990-12-14,0,0.51893306
1990-12-15,0,0.51633734
1990-12-16,0,0.499555
1990-12-17,0,0.4895461
1990-12-18,0,0.8127594
1990-12-19,0,1.2772394
1990-12-20,0,0.7106185
1990-12-21,0,1.3850982
1990-12-22,0,7.4274225
1990-12-23,0,17.619081
1990-12-24,0,16.258219
1990-12-25,0,6.0820704
1990-12-26,0,1.7964658
1990-12-27,0,1.2650052
1990-12-28,0,6.3265696
1990-12-29,0,14.834422
1990-12-30,0,11.728282
1990-12-31,0,8.535666
1991-09-22,0,0.56540394
1991-09-23,0,0.55737
1991-09-24,0,0.5494677
1991-09-25,0,0.54169565
1991-09-26,0,0.5340401
1991-09-27,0,0.5265194
1991-09-28,0,0.51911867
1991-09-29,0,0.5118265
1991-09-30,0,0.50467074
1991-10-01,0,0.49763566
1991-10-02,0,0.4907062
1991-10-03,0,0.48389027
1991-10-04,0,0.47719213
1991-10-05,0,0.4706136
1991-10-06,0,0.46413127
1991-10-07,0,0.4577525
1991-10-08,0,0.45146716
1991-10-09,0,0.44530845
1991-10-10,0,0.4392419
1991-10-11,0,0.43327096
1991-10-12,0,0.42739078
1991-10-13,0,0.4216074
1991-10-14,0,0.4159318
1991-10-15,0,0.41033998
1991-10-16,0,0.40483648
1991-10-17,0,0.3994235
1991-10-18,0,0.394107
1991-10-19,0,0.38886485
1991-10-20,0,0.38371152
1991-10-21,0,0.37864962
1991-10-22,0,0.37366778
1991-10-23,0,0.36874476
1991-10-24,0,0.36391574
1991-10-25,0,0.35916007
1991-10-26,0,0.35448328
1991-10-27,0,0.3498992
1991-10-28,0,0.34537625
1991-10-29,0,0.3409266
1991-10-30,0,0.33655703
1991-10-31,0,0.33231515
