Date,qobs,qmod
1979-11-05,0,0.053926755
1979-12-07,0,0.04627915
1980-10-10,0,0.052969277
1980-10-14,0,0.052162938
1980-11-10,0,0.06573894
1980-12-10,0,0.032914385
1982-10-14,0,0.032552682
1982-12-01,0,0.021709012
1982-12-11,0,0.050501067
1982-12-12,0,0.026009874
1982-12-31,0,0.040576365
1983-01-04,0,0.13728186
1983-01-05,0,0.07973697
1983-01-14,0,0.51536727
1983-03-05,0,0.06978876
1983-04-03,0,0.058811698
1983-09-20,0,0.08991463
1983-09-21,0,0.08978215
1983-11-17,0,0.22826658
1983-12-22,0,0.083893344
1983-12-23,0,0.08378279
1984-01-09,0,0.46093997
1984-10-16,0,0.05370687
1985-01-12,0,0.04702619
1985-01-13,0,0.044530876
1985-01-21,0,0.05667328
1985-09-04,0,0.063834004
1985-10-03,0,0.050721023
1985-10-20,0,0.14863895
1985-10-23,0,0.20095868
1985-11-19,0,0.04875534
1986-08-21,0,0.06670118
1986-09-18,0,0.051334664
1986-11-06,0,0.039617244
1986-11-07,0,0.038872015
1986-11-17,0,0.047853198
1986-12-08,0,0.20440575
1987-01-08,0,0.080131635
1987-05-18,0,0.07345039
1987-05-22,0,0.07185244
1987-05-25,0,0.07007409
1987-07-27,0,0.060563322
1987-09-05,0,0.03107752
1987-09-20,0,0.026846133
1987-10-03,0,0.039240725
1987-10-16,0,0.0633949
1987-12-13,0,0.010668406
1988-01-30,0,0.035069734
1988-04-21,0,0.07338818
1988-06-17,0,0.041821938
1988-10-16,0,0.050802767
1988-11-16,0,0.060665496
1989-09-07,0,0.092813365
1989-10-10,0,0.08583669
1989-11-04,0,0.11912631
1990-02-13,0,0.11943928
1990-03-06,0,0.13657506
1990-08-23,0,0.11335323
1990-09-21,0,0.09197433
1990-10-21,0,0.09115325
1990-11-20,0,0.080546424
1990-12-14,0,0.14029606
1990-12-28,0,0.3229473
1991-08-24,0,0.08510017
1991-09-03,0,0.08300537
1991-10-01,0,0.06757589
1991-10-29,0,0.051486835
1991-11-01,0,0.07364734
1991-11-20,0,0.06985651
1991-12-07,0,0.06086817
1991-12-08,0,0.12607312
1991-12-11,0,1.1557678
1991-12-13,0,0.25871712
1991-12-14,0,0.09609128
1992-01-02,0,0.28203943
1992-12-04,0,0.08321949
1993-06-27,0,0.034636173
1993-07-29,0,0.027220162
1993-08-31,0,0.048452135
1993-10-03,0,0.015078379
1993-11-04,0,0.0049594804
1993-12-07,0,0.0040747565
1994-05-12,0,0.09549937
1994-06-10,0,0.09141304
1994-07-08,0,0.08195331
1994-07-23,0,0.07388746
1994-07-25,0,0.07308419
1994-08-04,0,0.0708314
1994-08-05,0,0.06883001
1994-10-20,0,0.04119851
1994-10-21,0,0.040248007
1995-01-29,0,0.016581481
1995-02-06,0,0.11309886
1995-05-19,0,0.0864596
1995-06-22,0,0.078558005
1995-07-25,0,0.062776975
1995-08-20,0,0.06061443
1995-09-17,0,0.046596434
1995-10-16,0,0.052772895
1995-11-18,0,0.07667186
1996-03-29,0,0.10525985
1996-05-01,0,0.08943145
1996-05-29,0,0.08523008
1996-06-30,0,0.07125149
1996-08-06,0,0.049882192
1996-09-21,0,0.056498498
1996-10-24,0,0.030684587
1996-11-12,0,0.022713972
1997-05-14,0,0.16681905
1997-07-11,0,0.094599694
1997-07-13,0,0.09420784
1997-08-14,0,0.08713758
1997-08-31,0,0.09079695
1997-10-02,0,0.096741244
1997-11-03,0,0.06536978
1997-11-12,0,0.072397776
1997-11-13,0,0.055968024
1999-08-20,0,0.080791965
1999-08-31,0,0.0744569
1999-09-27,0,0.056553043
1999-09-29,0,0.085323796
1999-10-02,0,0.06958415
1999-10-04,0,0.08787505
1999-11-17,0,0.060741846
2000-10-15,0,0.13000345
2000-10-21,0,0.084524825
2002-11-01,0,0.048948463
2002-11-16,0,0.045832064
2002-11-20,0,0.04540031
2004-08-29,0,0.052359577
2004-09-15,0,0.048522264
2004-10-13,0,0.06370859
2004-11-08,0,0.15108955
2005-04-06,0,0.12526526
2005-04-21,0,0.12161913
2005-05-05,0,0.1137149
2005-05-10,0,0.11050932
2005-05-16,0,0.10486335
2005-05-27,0,0.09325011
2005-06-01,0,0.09209038
2005-06-03,0,0.09168664
2005-06-18,0,0.0891764
2005-06-26,0,0.08932541
2005-07-05,0,0.087303616
2005-07-21,0,0.39563933
2005-07-31,0,0.08079751
2005-09-02,0,0.061449915
2005-09-16,0,0.053564627
2005-09-25,0,0.05161955
2005-09-26,0,0.051216982
2005-09-28,0,0.050907645
2005-10-12,0,0.07498782
2005-10-13,0,0.103478365
2005-11-14,0,0.091185234
2005-12-29,0,0.060683884
2006-01-09,0,0.10989895
2006-01-14,0,0.21426563
2006-03-16,0,0.105862595
